"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"989","HG02537","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"990","HG02541","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"991","HG02545","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"992","HG02546","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"993","HG02549","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"994","HG02554","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"995","HG02555","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"996","HG02557","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"997","HG02558","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"998","HG02561","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"999","HG02562","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1000","HG02568","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1001","HG02570","L3'4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1002","HG02571","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1003","HG02573","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1004","HG02574","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1005","HG02577","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1006","HG02580","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1007","HG02582","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1008","HG02583","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1009","HG02585","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1010","HG02586","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1011","HG02588","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1012","HG02589","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1013","HG02594","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1014","HG02595","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1015","HG02597","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1016","HG02600","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1017","HG02601","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1018","HG02603","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1019","HG02604","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"1020","HG02610","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1021","HG02611","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1022","HG02613","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1023","HG02614","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1024","HG02620","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1025","HG02621","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1026","HG02623","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1027","HG02624","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1028","HG02628","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1029","HG02629","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1030","HG02634","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1031","HG02635","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1032","HG02642","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1033","HG02643","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1034","HG02645","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1035","HG02646","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1036","HG02648","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1037","HG02649","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"1038","HG02651","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"1039","HG02652","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"1040","HG02654","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1041","HG02655","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1042","HG02657","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1043","HG02658","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1044","HG02660","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1045","HG02661","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"1046","HG02666","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1047","HG02667","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1048","HG02675","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1049","HG02676","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1050","HG02678","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1051","HG02679","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1052","HG02681","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1053","HG02682","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1054","HG02684","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1055","HG02685","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1056","HG02687","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"1057","HG02688","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1058","HG02690","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1059","HG02691","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1060","HG02694","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1061","HG02696","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1062","HG02697","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1063","HG02699","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1064","HG02700","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1065","HG02702","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1066","HG02703","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1067","HG02715","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1068","HG02716","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1069","HG02721","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1070","HG02722","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1071","HG02724","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1072","HG02725","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1073","HG02727","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1074","HG02728","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1075","HG02731","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1076","HG02733","X2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"1077","HG02734","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"1078","HG02736","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1079","HG02737","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1080","HG02756","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1081","HG02757","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1082","HG02759","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1083","HG02760","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1084","HG02763","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1085","HG02768","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1086","HG02769","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1087","HG02771","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1088","HG02772","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1089","HG02774","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1090","HG02775","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1091","HG02778","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1092","HG02780","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1093","HG02783","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1094","HG02784","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1095","HG02786","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1096","HG02787","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1097","HG02789","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1098","HG02790","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"1099","HG02792","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1100","HG02793","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1101","HG02798","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1102","HG02799","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1103","HG02804","L2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"1104","HG02805","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1105","HG02807","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1106","HG02808","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1107","HG02810","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1108","HG02811","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1109","HG02813","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1110","HG02814","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1111","HG02816","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1112","HG02817","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1113","HG02819","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1114","HG02820","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1115","HG02836","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1116","HG02837","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1117","HG02839","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1118","HG02840","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1119","HG02851","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1120","HG02852","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1121","HG02854","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1122","HG02855","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1123","HG02860","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1124","HG02861","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1125","HG02870","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1126","HG02878","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1127","HG02879","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1128","HG02881","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1129","HG02882","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1130","HG02884","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1131","HG02885","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1132","HG02887","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1133","HG02888","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1134","HG02890","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1135","HG02891","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1136","HG02895","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1137","HG02896","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1138","HG02922","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1139","HG02923","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1140","HG02938","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1141","HG02941","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1142","HG02943","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1143","HG02944","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1144","HG02946","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1145","HG02947","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"1146","HG02952","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1147","HG02953","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1148","HG02968","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1149","HG02970","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1150","HG02971","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"1151","HG02973","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1152","HG02974","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1153","HG02976","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1154","HG02977","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1155","HG02979","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1156","HG02981","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"1157","HG02982","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1158","HG02983","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1159","HG03006","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1160","HG03007","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1161","HG03009","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"1162","HG03012","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1163","HG03015","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1164","HG03016","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1165","HG03018","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1166","HG03019","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1167","HG03021","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1168","HG03022","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1169","HG03024","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1170","HG03025","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1171","HG03027","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1172","HG03028","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1173","HG03039","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1174","HG03040","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1175","HG03045","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1176","HG03046","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1177","HG03048","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1178","HG03049","L2","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"1179","HG03052","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1180","HG03054","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1181","HG03055","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1182","HG03057","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1183","HG03058","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1184","HG03060","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"1185","HG03061","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1186","HG03063","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"1187","HG03064","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1188","HG03066","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1189","HG03069","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1190","HG03072","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1191","HG03073","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1192","HG03074","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1193","HG03077","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1194","HG03078","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1195","HG03079","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1196","HG03081","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1197","HG03082","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1198","HG03084","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"1199","HG03085","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1200","HG03086","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1201","HG03088","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1202","HG03091","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1203","HG03095","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1204","HG03096","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1205","HG03097","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1206","HG03099","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1207","HG03100","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1208","HG03103","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1209","HG03105","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1210","HG03108","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1211","HG03109","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1212","HG03111","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1213","HG03112","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1214","HG03114","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1215","HG03115","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1216","HG03117","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1217","HG03118","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1218","HG03120","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1219","HG03121","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1220","HG03123","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1221","HG03124","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1222","HG03126","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"1223","HG03127","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"1224","HG03129","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1225","HG03130","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1226","HG03132","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1227","HG03133","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1228","HG03135","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1229","HG03136","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1230","HG03139","L3'4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1231","HG03157","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1232","HG03159","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1233","HG03160","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1234","HG03162","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1235","HG03163","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1236","HG03166","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"1237","HG03168","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"1238","HG03169","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1239","HG03172","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1240","HG03175","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1241","HG03189","L3'4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1242","HG03190","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1243","HG03193","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1244","HG03195","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1245","HG03196","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1246","HG03198","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1247","HG03199","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1248","HG03202","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1249","HG03209","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1250","HG03212","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1251","HG03224","L3","HumanOmni1S-8v1_H-b37","L1","L1",FALSE,FALSE
"1252","HG03225","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1253","HG03228","W","HumanOmni1S-8v1_H-b37","N","N",FALSE,FALSE
"1254","HG03229","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1255","HG03234","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1256","HG03235","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"1257","HG03237","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1258","HG03238","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1259","HG03240","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1260","HG03241","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1261","HG03246","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"1262","HG03247","L3","HumanOmni1S-8v1_H-b37","L1","L1",FALSE,FALSE
"1263","HG03258","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
