seqID,Country,Checked
FJ383647.1,NA,FALSE
FJ383648.1,NA,FALSE
FJ383649.1,NA,FALSE
FJ383650.1,NA,FALSE
FJ383651.1,NA,FALSE
FJ383652.1,NA,FALSE
FJ383653.1,NA,FALSE
FJ383654.1,NA,FALSE
FJ383655.1,NA,FALSE
FJ383656.1,NA,FALSE
FJ383657.1,NA,FALSE
FJ383658.1,NA,FALSE
FJ383660.1,NA,FALSE
FJ383661.1,NA,FALSE
FJ383662.1,NA,FALSE
FJ383663.1,NA,FALSE
FJ383664.1,NA,FALSE
FJ383665.1,NA,FALSE
FJ383667.1,NA,FALSE
FJ383668.1,NA,FALSE
FJ383670.1,NA,FALSE
FJ383671.1,NA,FALSE
FJ383673.1,NA,FALSE
FJ383674.1,NA,FALSE
FJ383675.1,NA,FALSE
FJ383676.1,NA,FALSE
FJ383677.1,NA,FALSE
FJ383678.1,NA,FALSE
FJ383679.1,NA,FALSE
FJ383680.1,NA,FALSE
FJ383681.1,NA,FALSE
FJ383682.1,NA,FALSE
FJ383683.1,NA,FALSE
FJ383684.1,NA,FALSE
FJ383685.1,NA,FALSE
FJ383686.1,NA,FALSE
FJ383687.1,NA,FALSE
FJ383688.1,NA,FALSE
FJ383689.1,NA,FALSE
FJ383690.1,NA,FALSE
FJ383692.1,NA,FALSE
FJ383693.1,NA,FALSE
FJ383694.1,NA,FALSE
FJ383695.1,NA,FALSE
FJ383701.1,NA,FALSE
FJ383696.1,NA,FALSE
FJ383698.1,NA,FALSE
FJ383702.1,NA,FALSE
FJ383703.1,NA,FALSE
FJ383704.1,NA,FALSE
FJ383705.1,NA,FALSE
FJ383706.1,NA,FALSE
FJ383707.1,NA,FALSE
FJ383708.1,NA,FALSE
FJ383709.1,NA,FALSE
FJ383710.1,NA,FALSE
FJ383711.1,NA,FALSE
FJ383712.1,NA,FALSE
FJ383713.1,NA,FALSE
FJ383714.1,NA,FALSE
FJ383715.1,NA,FALSE
FJ383716.1,NA,FALSE
FJ383717.1,NA,FALSE
FJ383718.1,NA,FALSE
FJ383719.1,NA,FALSE
FJ383720.1,NA,FALSE
FJ383722.1,NA,FALSE
FJ383723.1,NA,FALSE
FJ383724.1,NA,FALSE
FJ383726.1,NA,FALSE
FJ383733.1,NA,FALSE
FJ383734.1,NA,FALSE
FJ383735.1,NA,FALSE
FJ383736.1,NA,FALSE
FJ383737.1,NA,FALSE
FJ383738.1,NA,FALSE
FJ383742.1,NA,FALSE
FJ383743.1,NA,FALSE
FJ383744.1,NA,FALSE
FJ383745.1,NA,FALSE
FJ383746.1,NA,FALSE
FJ383747.1,NA,FALSE
FJ383748.1,NA,FALSE
FJ383749.1,NA,FALSE
FJ383750.1,NA,FALSE
FJ383751.1,NA,FALSE
FJ383752.1,NA,FALSE
FJ383754.1,NA,FALSE
FJ383755.1,NA,FALSE
FJ383756.1,NA,FALSE
FJ383757.1,NA,FALSE
FJ383758.1,NA,FALSE
FJ383759.1,NA,FALSE
FJ383760.1,NA,FALSE
FJ383761.1,NA,FALSE
FJ383762.1,NA,FALSE
FJ383763.1,NA,FALSE
FJ383764.1,NA,FALSE
FJ383765.1,NA,FALSE
FJ383766.1,NA,FALSE
FJ383767.1,NA,FALSE
FJ383768.1,NA,FALSE
FJ383769.1,NA,FALSE
FJ383770.1,NA,FALSE
FJ383771.1,NA,FALSE
FJ383772.1,NA,FALSE
FJ383773.1,NA,FALSE
FJ383774.1,NA,FALSE
FJ383778.1,NA,FALSE
FJ383779.1,NA,FALSE
FJ383780.1,NA,FALSE
FJ383781.1,NA,FALSE
FJ383782.1,NA,FALSE
FJ383784.1,NA,FALSE
FJ383787.1,NA,FALSE
FJ383790.1,NA,FALSE
FJ383791.1,NA,FALSE
FJ383792.1,NA,FALSE
FJ383793.1,NA,FALSE
FJ383794.1,NA,FALSE
FJ383795.1,NA,FALSE
FJ383803.1,NA,FALSE
FJ383804.1,NA,FALSE
FJ383807.1,NA,FALSE
FJ383808.1,NA,FALSE
FJ383809.1,NA,FALSE
FJ383811.1,NA,FALSE
FJ383812.1,NA,FALSE
FJ383813.1,NA,FALSE
FJ383814.1,NA,FALSE
FJ384431.1,NA,FALSE
FJ384432.1,NA,FALSE
FJ384433.1,NA,FALSE
FJ384434.1,NA,FALSE
FJ384435.1,NA,FALSE
FJ384437.1,NA,FALSE
FJ384438.1,NA,FALSE
FJ384439.1,NA,FALSE
FJ384440.1,NA,FALSE
FJ415605.1,NA,FALSE
FJ428235.1,NA,FALSE
FJ428236.1,NA,FALSE
FJ430150.1,NA,FALSE
FJ434454.1,NA,FALSE
FJ441666.2,NA,FALSE
FJ442938.1,NA,FALSE
FJ442939.1,NA,FALSE
FJ445407.1,NA,FALSE
FJ445408.2,NA,FALSE
FJ445409.1,NA,FALSE
FJ447985.1,NA,FALSE
FJ449571.1,NA,FALSE
FJ449703.2,NA,FALSE
FJ457949.1,NA,FALSE
FJ460520.1,NA,FALSE
FJ460521.1,NA,FALSE
FJ460522.1,NA,FALSE
FJ460523.1,NA,FALSE
FJ460524.1,NA,FALSE
FJ460525.1,NA,FALSE
FJ460526.1,NA,FALSE
FJ460527.1,NA,FALSE
FJ460528.1,NA,FALSE
FJ460529.1,NA,FALSE
FJ460530.1,NA,FALSE
FJ460531.1,NA,FALSE
FJ460532.1,NA,FALSE
FJ460533.1,NA,FALSE
FJ460534.1,NA,FALSE
FJ460535.1,NA,FALSE
FJ460536.1,NA,FALSE
FJ460537.1,NA,FALSE
FJ460538.1,NA,FALSE
FJ460539.1,NA,FALSE
FJ460540.1,NA,FALSE
FJ460541.1,NA,FALSE
FJ460542.1,NA,FALSE
FJ460543.1,NA,FALSE
FJ460544.1,NA,FALSE
FJ460545.1,NA,FALSE
FJ460546.1,NA,FALSE
FJ460547.1,NA,FALSE
FJ460548.1,NA,FALSE
FJ460549.1,NA,FALSE
FJ460550.1,NA,FALSE
FJ460551.1,NA,FALSE
FJ460552.1,NA,FALSE
FJ460557.1,NA,FALSE
FJ460558.1,NA,FALSE
FJ460559.1,NA,FALSE
FJ460560.1,NA,FALSE
FJ460561.1,NA,FALSE
FJ460562.1,NA,FALSE
FJ461348.1,NA,FALSE
FJ464462.1,NA,FALSE
FJ467940.1,NA,FALSE
FJ467941.1,NA,FALSE
FJ467942.1,NA,FALSE
FJ467943.1,NA,FALSE
FJ467944.1,NA,FALSE
FJ467945.1,NA,FALSE
FJ467946.1,NA,FALSE
FJ467947.1,NA,FALSE
FJ467948.1,NA,FALSE
FJ467949.1,NA,FALSE
FJ467950.1,NA,FALSE
FJ467951.1,NA,FALSE
FJ467952.2,NA,FALSE
FJ467953.1,NA,FALSE
FJ467954.1,NA,FALSE
FJ467955.1,NA,FALSE
FJ467956.1,NA,FALSE
FJ467957.1,NA,FALSE
FJ467964.1,NA,FALSE
FJ467965.1,NA,FALSE
FJ467966.1,NA,FALSE
FJ467968.1,NA,FALSE
FJ467970.1,NA,FALSE
FJ467971.1,NA,FALSE
FJ467972.1,NA,FALSE
FJ467973.1,NA,FALSE
FJ467974.1,NA,FALSE
FJ467975.1,NA,FALSE
FJ467976.1,NA,FALSE
FJ467977.1,NA,FALSE
FJ467978.1,NA,FALSE
FJ467979.1,NA,FALSE
FJ467980.1,NA,FALSE
FJ467981.1,NA,FALSE
FJ467982.1,NA,FALSE
FJ467983.1,NA,FALSE
FJ467984.1,NA,FALSE
FJ467985.1,NA,FALSE
FJ467987.1,NA,FALSE
FJ467989.1,NA,FALSE
FJ467993.2,NA,FALSE
FJ472633.1,NA,FALSE
FJ472839.1,NA,FALSE
FJ473381.1,NA,FALSE
FJ480957.1,NA,FALSE
FJ481647.1,NA,FALSE
FJ490554.1,NA,FALSE
FJ492878.1,NA,FALSE
FJ493500,NA,FALSE
FJ493501,NA,FALSE
FJ493502,NA,FALSE
FJ493503,NA,FALSE
FJ493504,NA,FALSE
FJ493505,NA,FALSE
FJ493506,NA,FALSE
FJ493507,NA,FALSE
FJ493508,NA,FALSE
FJ493509,NA,FALSE
FJ493510,NA,FALSE
FJ493511,NA,FALSE
FJ493513,NA,FALSE
FJ493514,NA,FALSE
FJ493515,NA,FALSE
FJ493516,NA,FALSE
FJ493517,NA,FALSE
FJ496869.1,NA,FALSE
FJ499471.1,NA,FALSE
FJ499472.1,NA,FALSE
FJ499497.1,NA,FALSE
FJ502349.1,NA,FALSE
FJ527772.2,NA,FALSE
FJ527777.2,NA,FALSE
FJ527778.2,NA,FALSE
FJ527779.2,NA,FALSE
FJ538285.1,NA,FALSE
FJ543101.1,NA,FALSE
FJ543102.1,NA,FALSE
FJ543103.1,NA,FALSE
FJ543104.1,NA,FALSE
FJ543105.1,NA,FALSE
FJ543390.1,NA,FALSE
FJ544230.1,NA,FALSE
FJ544231.1,NA,FALSE
FJ544232.1,NA,FALSE
FJ544233.1,NA,FALSE
FJ544234.1,NA,FALSE
FJ544235.1,NA,FALSE
FJ544236.2,NA,FALSE
FJ544237.1,NA,FALSE
FJ544238.1,NA,FALSE
FJ544239.1,NA,FALSE
FJ544240.1,NA,FALSE
FJ544241.1,NA,FALSE
FJ544242.1,NA,FALSE
FJ544243.1,NA,FALSE
FJ560455.1,NA,FALSE
FJ560912.1,NA,FALSE
FJ573258.1,NA,FALSE
FJ603099.1,NA,FALSE
FJ605154.2,NA,FALSE
FJ608581.1,NA,FALSE
FJ625845.1,NA,FALSE
FJ625846.1,NA,FALSE
FJ625847.1,NA,FALSE
FJ625848.1,NA,FALSE
FJ625849.1,NA,FALSE
FJ625850.1,NA,FALSE
FJ625851.1,NA,FALSE
FJ625852.1,NA,FALSE
FJ625853.1,NA,FALSE
FJ625854.1,NA,FALSE
FJ625855.1,NA,FALSE
FJ625856.1,NA,FALSE
FJ625857.1,NA,FALSE
FJ625858.1,NA,FALSE
FJ625859.1,NA,FALSE
FJ625860.1,NA,FALSE
FJ644290.1,NA,FALSE
FJ652065.1,NA,FALSE
FJ656214.1,NA,FALSE
FJ656215.1,NA,FALSE
FJ668389.1,NA,FALSE
FJ695219.1,NA,FALSE
FJ705060.1,NA,FALSE
FJ705809.1,NA,FALSE
FJ711758.1,NA,FALSE
FJ711775.1,NA,FALSE
FJ713600.1,NA,FALSE
FJ713601.1,NA,FALSE
FJ713602.1,NA,FALSE
FJ719302.1,NA,FALSE
FJ719303.1,NA,FALSE
FJ719304.1,NA,FALSE
FJ719305.1,NA,FALSE
FJ719306.1,NA,FALSE
FJ719307.1,NA,FALSE
FJ743691.1,NA,FALSE
FJ748704,NA,FALSE
FJ748705,NA,FALSE
FJ748706,NA,FALSE
FJ748707,NA,FALSE
FJ748708,NA,FALSE
FJ748709,NA,FALSE
FJ748710,NA,FALSE
FJ748711,NA,FALSE
FJ748712,NA,FALSE
FJ748713,NA,FALSE
FJ748714,NA,FALSE
FJ748715,NA,FALSE
FJ748716,NA,FALSE
FJ748717,NA,FALSE
FJ748718,NA,FALSE
FJ748719,NA,FALSE
FJ748720,NA,FALSE
FJ748721,NA,FALSE
FJ748722,NA,FALSE
FJ748723,NA,FALSE
FJ748724,NA,FALSE
FJ748725,NA,FALSE
FJ748726,NA,FALSE
FJ748727,NA,FALSE
FJ748728,NA,FALSE
FJ748729,NA,FALSE
FJ748730,NA,FALSE
FJ748731,NA,FALSE
FJ748732,NA,FALSE
FJ748733,NA,FALSE
FJ748734,NA,FALSE
FJ748735,NA,FALSE
FJ748736,NA,FALSE
FJ748737,NA,FALSE
FJ748738,NA,FALSE
FJ748739,NA,FALSE
FJ748740,NA,FALSE
FJ748741,NA,FALSE
FJ748742,NA,FALSE
FJ748743,NA,FALSE
FJ748744,NA,FALSE
FJ748745,NA,FALSE
FJ748746,NA,FALSE
FJ748747,NA,FALSE
FJ748748,NA,FALSE
FJ748749,NA,FALSE
FJ748750,NA,FALSE
FJ748751,NA,FALSE
FJ748752,NA,FALSE
FJ748753,NA,FALSE
FJ748754,NA,FALSE
FJ748756,NA,FALSE
FJ748757,NA,FALSE
FJ748758,NA,FALSE
FJ748759,NA,FALSE
FJ769771.1,NA,FALSE
FJ770940.1,NA,FALSE
FJ770941.1,NA,FALSE
FJ770942.1,NA,FALSE
FJ770943.1,NA,FALSE
FJ770944.1,NA,FALSE
FJ770945.1,NA,FALSE
FJ770946.1,NA,FALSE
FJ770947.1,NA,FALSE
FJ770948.2,NA,FALSE
FJ770949.1,NA,FALSE
FJ770950.1,NA,FALSE
FJ770951.1,NA,FALSE
FJ770952.1,NA,FALSE
FJ770953.1,NA,FALSE
FJ770954.1,NA,FALSE
FJ770955.1,NA,FALSE
FJ770956.1,NA,FALSE
FJ770957.1,NA,FALSE
FJ770958.1,NA,FALSE
FJ770959.1,NA,FALSE
FJ770960.1,NA,FALSE
FJ770961.1,NA,FALSE
FJ770962.1,NA,FALSE
FJ770963.1,NA,FALSE
FJ770964.1,NA,FALSE
FJ770965.1,NA,FALSE
FJ770966.1,NA,FALSE
FJ770967.1,NA,FALSE
FJ770968.1,NA,FALSE
FJ770969.1,NA,FALSE
FJ770970.1,NA,FALSE
FJ770971.1,NA,FALSE
FJ775667.1,NA,FALSE
FJ788098.1,NA,FALSE
FJ794473.1,NA,FALSE
FJ794693.1,NA,FALSE
FJ800808.1,NA,FALSE
FJ801039.1,NA,FALSE
FJ821289.1,NA,FALSE
FJ825753.1,NA,FALSE
FJ828532.1,NA,FALSE
FJ842614.1,NA,FALSE
FJ858266.1,NA,FALSE
FJ858802.1,NA,FALSE
FJ858877,NA,FALSE
FJ858878,NA,FALSE
FJ858879,NA,FALSE
FJ858880,NA,FALSE
FJ858881,NA,FALSE
FJ858882,NA,FALSE
FJ858883,NA,FALSE
FJ858884,NA,FALSE
FJ858885,NA,FALSE
FJ858886,NA,FALSE
FJ858887,NA,FALSE
FJ858888,NA,FALSE
FJ858889,NA,FALSE
FJ865502.1,NA,FALSE
FJ865560.1,NA,FALSE
FJ866786.1,NA,FALSE
FJ878777.2,NA,FALSE
FJ887848.1,NA,FALSE
FJ911909.1,NA,FALSE
FJ916904.1,NA,FALSE
FJ917552.1,NA,FALSE
FJ938288.1,NA,FALSE
FJ940865.1,NA,FALSE
FJ944094.1,NA,FALSE
FJ951438,NA,FALSE
FJ951439,NA,FALSE
FJ951441,NA,FALSE
FJ951442,NA,FALSE
FJ951443,NA,FALSE
FJ951444,NA,FALSE
FJ951445,NA,FALSE
FJ951447,NA,FALSE
FJ951448,NA,FALSE
FJ951449,NA,FALSE
FJ951450,NA,FALSE
FJ951451,NA,FALSE
FJ951452,NA,FALSE
FJ951453,NA,FALSE
FJ951454,NA,FALSE
FJ951456,NA,FALSE
FJ951457,NA,FALSE
FJ951458,NA,FALSE
FJ951459,NA,FALSE
FJ951460,NA,FALSE
FJ951461,NA,FALSE
FJ951462,NA,FALSE
FJ951463,NA,FALSE
FJ951464,NA,FALSE
FJ951465,NA,FALSE
FJ951466,NA,FALSE
FJ951467,NA,FALSE
FJ951468,NA,FALSE
FJ951469,NA,FALSE
FJ951470,NA,FALSE
FJ951471,NA,FALSE
FJ951472,NA,FALSE
FJ951474,NA,FALSE
FJ951475,NA,FALSE
FJ951477,NA,FALSE
FJ951478,NA,FALSE
FJ951479,NA,FALSE
FJ951480,NA,FALSE
FJ951481,NA,FALSE
FJ951482,NA,FALSE
FJ951483,NA,FALSE
FJ951484,NA,FALSE
FJ951485,NA,FALSE
FJ951486,NA,FALSE
FJ951487,NA,FALSE
FJ951488,NA,FALSE
FJ951489,NA,FALSE
FJ951490,NA,FALSE
FJ951491,NA,FALSE
FJ951492,NA,FALSE
FJ951493,NA,FALSE
FJ951494,NA,FALSE
FJ951495,NA,FALSE
FJ951496,NA,FALSE
FJ951497,NA,FALSE
FJ951498,NA,FALSE
FJ951499,NA,FALSE
FJ951500,NA,FALSE
FJ951501,NA,FALSE
FJ951502,NA,FALSE
FJ951503,NA,FALSE
FJ951504,NA,FALSE
FJ951505,NA,FALSE
FJ951506,NA,FALSE
FJ951507,NA,FALSE
FJ951508,NA,FALSE
FJ951510,NA,FALSE
FJ951512,NA,FALSE
FJ951513,NA,FALSE
FJ951514,NA,FALSE
FJ951515,NA,FALSE
FJ951517,NA,FALSE
FJ951518,NA,FALSE
FJ951519,NA,FALSE
FJ951520,NA,FALSE
FJ951521,NA,FALSE
FJ951522,NA,FALSE
FJ951523,NA,FALSE
FJ951524,NA,FALSE
FJ951525,NA,FALSE
FJ951526,NA,FALSE
FJ951527,NA,FALSE
FJ951528,NA,FALSE
FJ951529,NA,FALSE
FJ951530,NA,FALSE
FJ951531,NA,FALSE
FJ951532,NA,FALSE
FJ951533,NA,FALSE
FJ951534,NA,FALSE
FJ951535,NA,FALSE
FJ951536,NA,FALSE
FJ951537,NA,FALSE
FJ951538,NA,FALSE
FJ951539,NA,FALSE
FJ951540,NA,FALSE
FJ951541,NA,FALSE
FJ951542,NA,FALSE
FJ951543,NA,FALSE
FJ951544,NA,FALSE
FJ951546,NA,FALSE
FJ951547,NA,FALSE
FJ951548,NA,FALSE
FJ951549,NA,FALSE
FJ951550,NA,FALSE
FJ951551,NA,FALSE
FJ951552,NA,FALSE
FJ951553,NA,FALSE
FJ951554,NA,FALSE
FJ951555,NA,FALSE
FJ951556,NA,FALSE
FJ951557,NA,FALSE
FJ951558,NA,FALSE
FJ951559,NA,FALSE
FJ951562,NA,FALSE
FJ951563,NA,FALSE
FJ951564,NA,FALSE
FJ951565,NA,FALSE
FJ951566,NA,FALSE
FJ951568,NA,FALSE
FJ951569,NA,FALSE
FJ951570,NA,FALSE
FJ951572,NA,FALSE
FJ951573,NA,FALSE
FJ951576,NA,FALSE
FJ951577,NA,FALSE
FJ951578,NA,FALSE
FJ951579,NA,FALSE
FJ951580,NA,FALSE
FJ951581,NA,FALSE
FJ951582,NA,FALSE
FJ951584,NA,FALSE
FJ951585,NA,FALSE
FJ951586,NA,FALSE
FJ951587,NA,FALSE
FJ951588,NA,FALSE
FJ951589,NA,FALSE
FJ951590,NA,FALSE
FJ951591,NA,FALSE
FJ951592,NA,FALSE
FJ951593,NA,FALSE
FJ951594,NA,FALSE
FJ951595,NA,FALSE
FJ951596,NA,FALSE
FJ951599,NA,FALSE
FJ951600,NA,FALSE
FJ951601,NA,FALSE
FJ951602,NA,FALSE
FJ951604,NA,FALSE
FJ951605,NA,FALSE
FJ951606,NA,FALSE
FJ951607,NA,FALSE
FJ951610,NA,FALSE
FJ951611,NA,FALSE
FJ951612,NA,FALSE
FJ951613,NA,FALSE
FJ951614,NA,FALSE
FJ951615,NA,FALSE
FJ951616,NA,FALSE
FJ966243.1,NA,FALSE
FJ966912.1,NA,FALSE
FJ968772.2,NA,FALSE
FJ968773.2,NA,FALSE
FJ968774.2,NA,FALSE
FJ968775.2,NA,FALSE
FJ968795.1,NA,FALSE
FJ968796.1,NA,FALSE
FJ969382.1,NA,FALSE
FJ969383.1,NA,FALSE
FJ979865.1,NA,FALSE
FJ984932.1,NA,FALSE
FJ985851.1,NA,FALSE
FJ986465.1,NA,FALSE
FJ999540.1,NA,FALSE
FN600416.1,NA,FALSE
GQ119007.1,NA,FALSE
GQ119008.1,NA,FALSE
GQ119009.1,NA,FALSE
GQ119010.1,NA,FALSE
GQ119011.1,NA,FALSE
GQ119012.1,NA,FALSE
GQ119013.1,NA,FALSE
GQ119014.1,NA,FALSE
GQ119015.1,NA,FALSE
GQ119016.1,NA,FALSE
GQ119017.1,NA,FALSE
GQ119018.1,NA,FALSE
GQ119019.1,NA,FALSE
GQ119020.1,NA,FALSE
GQ119021.1,NA,FALSE
GQ119022.1,NA,FALSE
GQ119023.1,NA,FALSE
GQ119024.1,NA,FALSE
GQ119025.1,NA,FALSE
GQ119026.1,NA,FALSE
GQ119027.1,NA,FALSE
GQ119028.1,NA,FALSE
GQ119029.1,NA,FALSE
GQ119030.1,NA,FALSE
GQ119031.1,NA,FALSE
GQ119032.1,NA,FALSE
GQ119033.1,NA,FALSE
GQ119034.1,NA,FALSE
GQ119035.1,NA,FALSE
GQ119036.1,NA,FALSE
GQ119037.1,NA,FALSE
GQ119038.1,NA,FALSE
GQ119039.1,NA,FALSE
GQ119040.1,NA,FALSE
GQ119041.1,NA,FALSE
GQ119042.1,NA,FALSE
GQ119043.1,NA,FALSE
GQ119044.1,NA,FALSE
GQ119045.1,NA,FALSE
GQ119046.1,NA,FALSE
GQ119047.1,NA,FALSE
GQ129143.1,NA,FALSE
GQ129144.1,NA,FALSE
GQ129145.1,NA,FALSE
GQ129146.1,NA,FALSE
GQ129147.1,NA,FALSE
GQ129148.1,NA,FALSE
GQ129149.1,NA,FALSE
GQ129150.1,NA,FALSE
GQ129152.1,NA,FALSE
GQ129154.1,NA,FALSE
GQ129155.1,NA,FALSE
GQ129156.1,NA,FALSE
GQ129157.1,NA,FALSE
GQ129158.1,NA,FALSE
GQ129159.1,NA,FALSE
GQ129160.1,NA,FALSE
GQ129161.1,NA,FALSE
GQ129162.1,NA,FALSE
GQ129163.1,NA,FALSE
GQ129164.1,NA,FALSE
GQ129165.1,NA,FALSE
GQ129166.1,NA,FALSE
GQ129167.1,NA,FALSE
GQ129168.1,NA,FALSE
GQ129170.1,NA,FALSE
GQ129171.1,NA,FALSE
GQ129172.1,NA,FALSE
GQ129173.1,NA,FALSE
GQ129174.1,NA,FALSE
GQ129175.1,NA,FALSE
GQ129176.2,NA,FALSE
GQ129177.1,NA,FALSE
GQ129178.1,NA,FALSE
GQ129179.1,NA,FALSE
GQ129180.1,NA,FALSE
GQ129181.1,NA,FALSE
GQ129182.1,NA,FALSE
GQ132188.1,NA,FALSE
GQ149510.1,NA,FALSE
GQ149695.1,NA,FALSE
GQ150344.1,NA,FALSE
GQ153528.1,NA,FALSE
GQ160809.1,NA,FALSE
GQ165466.1,NA,FALSE
GQ168843.1,NA,FALSE
GQ175058.1,NA,FALSE
GQ176284.1,NA,FALSE
GQ200588.1,NA,FALSE
GQ200592.2,NA,FALSE
GQ202273.1,NA,FALSE
GQ214520.1,NA,FALSE
GQ214521.2,NA,FALSE
GQ214522.2,NA,FALSE
GQ214523.2,NA,FALSE
GQ214524.1,NA,FALSE
GQ214525.1,NA,FALSE
GQ214526.2,NA,FALSE
GQ214527.1,NA,FALSE
GQ228844.1,NA,FALSE
GQ231312.1,NA,FALSE
GQ249257.1,NA,FALSE
GQ272387.1,NA,FALSE
GQ281051.1,NA,FALSE
GQ301863,NA,FALSE
GQ301864,NA,FALSE
GQ301865,NA,FALSE
GQ301866,NA,FALSE
GQ301867,NA,FALSE
GQ301868,NA,FALSE
GQ301869,NA,FALSE
GQ301870,NA,FALSE
GQ301871,NA,FALSE
GQ301872,NA,FALSE
GQ301873,NA,FALSE
GQ301874,NA,FALSE
GQ301875,NA,FALSE
GQ301876,NA,FALSE
GQ301877,NA,FALSE
GQ301878,NA,FALSE
GQ301879,NA,FALSE
GQ301880,NA,FALSE
GQ301881,NA,FALSE
GQ301882,NA,FALSE
GQ301883,NA,FALSE
GQ301884,NA,FALSE
GQ301885,NA,FALSE
GQ301886,NA,FALSE
GQ301887,NA,FALSE
GQ304741.1,NA,FALSE
GQ304742.1,NA,FALSE
GQ304743.1,NA,FALSE
GQ304744.1,NA,FALSE
GQ304745.1,NA,FALSE
GQ304746.1,NA,FALSE
GQ304747.1,NA,FALSE
GQ304748.1,NA,FALSE
GQ332765.1,NA,FALSE
GQ334692.1,NA,FALSE
GQ334714.1,NA,FALSE
GQ337542.1,NA,FALSE
GQ337575.1,NA,FALSE
GQ337588.1,NA,FALSE
GQ352635.1,NA,FALSE
GQ352636.1,NA,FALSE
GQ360037.1,NA,FALSE
GQ368895.1,NA,FALSE
GQ369957.1,NA,FALSE
GQ376202.1,NA,FALSE
GQ377749.1,NA,FALSE
GQ377757.1,NA,FALSE
GQ389777.1,NA,FALSE
GQ389778.1,NA,FALSE
GQ389779.1,NA,FALSE
GQ398480.1,NA,FALSE
GQ398487.1,NA,FALSE
GQ422375.1,NA,FALSE
GQ472310.1,NA,FALSE
GQ478574.1,NA,FALSE
GQ478575.1,NA,FALSE
GQ853199.1,NA,FALSE
GQ853200.1,NA,FALSE
GQ859272.1,NA,FALSE
GQ888707.1,NA,FALSE
GQ888723.1,NA,FALSE
GQ888724.1,NA,FALSE
GQ888725.1,NA,FALSE
GQ888726.1,NA,FALSE
GQ888727.1,NA,FALSE
GQ888728.1,NA,FALSE
GQ888729.1,NA,FALSE
GQ888730.1,NA,FALSE
GQ888731.1,NA,FALSE
GQ891609.1,NA,FALSE
GQ891610.1,NA,FALSE
GQ891611.1,NA,FALSE
GQ891612.1,NA,FALSE
GQ891613.1,NA,FALSE
GQ891957.1,NA,FALSE
GQ895140.1,NA,FALSE
GQ895141.1,NA,FALSE
GQ895142.1,NA,FALSE
GQ895143.1,NA,FALSE
GQ895144.1,NA,FALSE
GQ895145.1,NA,FALSE
GQ895146.1,NA,FALSE
GQ895147.1,NA,FALSE
GQ895148.1,NA,FALSE
GQ895149.1,NA,FALSE
GQ895150.1,NA,FALSE
GQ895151.1,NA,FALSE
GQ895152.1,NA,FALSE
GQ895153.1,NA,FALSE
GQ895154.1,NA,FALSE
GQ895155.1,NA,FALSE
GQ895156.1,NA,FALSE
GQ895157.1,NA,FALSE
GQ895158.1,NA,FALSE
GQ895159.1,NA,FALSE
GQ895160.1,NA,FALSE
GQ895161.1,NA,FALSE
GQ895162.1,NA,FALSE
GQ895163.1,NA,FALSE
GQ895164.1,NA,FALSE
GQ895165.1,NA,FALSE
GQ895166.1,NA,FALSE
GQ895167.1,NA,FALSE
GQ895168.1,NA,FALSE
GQ895169.1,NA,FALSE
GQ895170.1,NA,FALSE
GQ902958.1,NA,FALSE
GQ983055,NA,FALSE
GQ983056,NA,FALSE
GQ983057,NA,FALSE
GQ983058,NA,FALSE
GQ983060,NA,FALSE
GQ983061,NA,FALSE
GQ983062,NA,FALSE
GQ983063,NA,FALSE
GQ983064,NA,FALSE
GQ983065,NA,FALSE
GQ983066,NA,FALSE
GQ983067,NA,FALSE
GQ983068,NA,FALSE
GQ983069,NA,FALSE
GQ983070,NA,FALSE
GQ983071,NA,FALSE
GQ983072,NA,FALSE
GQ983073,NA,FALSE
GQ983074,NA,FALSE
GQ983075,NA,FALSE
GQ983076,NA,FALSE
GQ983077,NA,FALSE
GQ983078,NA,FALSE
GQ983079,NA,FALSE
GQ983080,NA,FALSE
GQ983082,NA,FALSE
GQ983083,NA,FALSE
GQ983084,NA,FALSE
GQ983087,NA,FALSE
GQ983088,NA,FALSE
GQ983089,NA,FALSE
GQ983090,NA,FALSE
GQ983091,NA,FALSE
GQ983092,NA,FALSE
GQ983093,NA,FALSE
GQ983095,NA,FALSE
GQ983096,NA,FALSE
GQ983097,NA,FALSE
GQ983098,NA,FALSE
GQ983099,NA,FALSE
GQ983100,NA,FALSE
GQ983101,NA,FALSE
GQ983102,NA,FALSE
GQ983103,NA,FALSE
GQ983104,NA,FALSE
GQ983105,NA,FALSE
GQ983106,NA,FALSE
GQ983107,NA,FALSE
GQ983108,NA,FALSE
GQ983109,NA,FALSE
GQ983110,NA,FALSE
GQ999958.1,NA,FALSE
GQ999959.1,NA,FALSE
GQ999960.1,NA,FALSE
GQ999961.1,NA,FALSE
GQ999962.1,NA,FALSE
GQ999963.1,NA,FALSE
GU002155.1,NA,FALSE
GU004258.1,NA,FALSE
GU004259.2,NA,FALSE
GU012633.1,NA,FALSE
GU012637.1,NA,FALSE
GU014563.1,NA,FALSE
GU014564.1,NA,FALSE
GU014565.1,NA,FALSE
GU014566.1,NA,FALSE
GU014567.1,NA,FALSE
GU014568.1,NA,FALSE
GU014569.1,NA,FALSE
GU045487.1,NA,FALSE
GU048747.1,NA,FALSE
GU056815.1,NA,FALSE
GU065327.1,NA,FALSE
GU122975,NA,FALSE
